WriterID,Category,Sub-Category,QAID,Article Date,WS Name,Word Count,FSN,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/ Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,CFM Quality,GSEO Quality,Overall Quality,Fatals Count,Non Fatals Count,Introduction,Product Theme,Flow of Article,Explain Features [in simple terms],Practical Application of Features,Neutral Content,USP,Priority of Features,Sentence Construction,Sub-verb agreement,Missing/ additional/ repeated words,Spelling/Typo,Punctuation,Formatting Errors,Keyword Variation,Keyword Density,Plagiarism,Mismatch in Specs,AuditCount
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Trousers,51,TROE2TVN5KHGHGKP,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Trousers,43,TROE2TVNQ2FZ2YK3,9.375,9.375,9.375,8.75,9.375,9.375,10,5,2.5,5,0,2.5,2.5,2.5,5,No,No,No,94.17%,80.00%,90.63%,0,3,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,Incorrect sentence structure,NA,Missing word,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Trousers,52,TROE2TVNB5SEDKUV,9.375,9.375,9.375,8.75,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,90.00%,93.13%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Trousers,52,TROE2TVNYRXG9KZH,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Regular Fit Men's Trousers,44,TROE2TVNXHCHZQTR,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Regular Fit Men's Trousers,49,TROE2TVNHACGZRZJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Regular Fit Men's Jeans,51,JEAE33TBE9GBFGKX,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Skinny Fit Men's Jeans,45,JEAE2TVFWTJPTPZJ,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Jeans,51,JEAE2TVFBGHQFEXG,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Skinny Fit Men's Jeans,51,JEAE2TVFFUKWT8EG,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Skinny Fit Men's Jeans,52,JEAEYUZWNNHQDHZQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Jeans,51,JEAEYUZW6GPWBGGJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,1.25,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing word,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Jeans,48,JEAE2TVFTN5MY47Z,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,1.25,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Missing word,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Jeans,51,JEAE2TVFSZDNXQMW,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Jeans,49,JEAE2TVF8UWAGZ9R,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,54660,2015-02-04,Max Slim Fit Men's Jeans,51,JEAE2TVFJSPJFAHH,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,54660,2015-02-04,Bombay Dyeing Cotton Double Striped Bedsheet,65,BDSDZC6GVCGB4AJZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
55863,Home Furnishing,Home Furnishing,54660,2015-02-04,Satcap Roy12 Solid Double Blanket,62,BLAEFYJEJDQWJCWW,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,76749,2015-02-04,"K2M2 Cotton Floral Double Bedsheet (1 Bedsheet, 2 Pillow Covers)",99,BDSDZ5YDFAK46NAH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,76749,2015-02-04,Om Arts Tulip Reprint Oil Wall Painting (Floral),117,PTGDZCGFMHM2Y2P4,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Convoluted sentences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61904,Home Furnishing,Home Furnishing,76749,2015-02-04,Bazarvilla Jaipuri Sanganeri Mugal Print Cotton Bed Raazai Printed Single Quilt (100% Cotton),171,BLAEYE327CYH8ZVH,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Convoluted sentences,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
61949,Tools-Small,Home Improvement Tools,76749,2015-02-04,Taparia KHI-10V Allen Key Set (Pack of 10),91,AKSDTXFFZG9NKSPT,9.375,9.625,9.625,9.625,9.625,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.67%,100.00%,97.50%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,21031,2015-02-04,Crimes Against Women : Three Tragedies and the Call for Reform in India (English) (Paperback) ,170,9780062312174,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,21031,2015-02-04,Act Like a Lady - Think Like a Man (English) (Paperback),135,9780062312716,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
62487,Books,Books,21031,2015-02-04,Who Moved My Cheese (English) (Hardcover),210,9780091883768,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,RPD,Computer Accessory,75802,2015-02-04,"DigiFlip 2.1 Channel 40W PS045 Backlit Speaker(with Remote Control, USB Support, 4000 Watt PMPO)",301,ACCDYHFEGGZBQ7RV,10,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.83%,100.00%,96.88%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
62509,RPD,Computer Accessory,75802,2015-02-04,"DigiFlip 5.1 Channel 20W PS046 Speaker(with Remote Control, USB Support, 2000 Watt PMPO)",213,ACCDYHFEGW6EGAPM,9.625,9.625,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.67%,100.00%,96.75%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,76749,2015-02-04,I am Still Committed (English) (Paperback),167,9789380349602,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
72062,Books,Books,76749,2015-02-04,The India I Dream of...and the Facebook Revolution Begins!! (English) (Paperback),233,9789380349794,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Insufficient Information,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
72891,RPD,Watch,75802,2015-02-04,Fossil Stella,187,WATDGSZZKUVHZKBT,10,9.625,10,10,9.625,8.75,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,97.33%,100.00%,98.00%,0,1,NA,NA,NA,NA,NA,Exaggerated writing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,76749,2015-02-04,IWS Desire Polyester Carpet,100,CPGEYHHWUTGVGNHB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,76749,2015-02-04,"Home Candy 100% Polyester Door Curtain (Pack of 2, 212 inch in height)",103,CRNDYZBAQKPRNXFF,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
73858,Home Furnishing,Home Furnishing,76749,2015-02-04,"Go Hooked Wooden Key Holder (5 Hooks, Multicolor)",103,KHRDXNDV9Y8H6EZX,9.625,9.625,9.375,9.375,9.375,9.625,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,96.00%,100.00%,97.00%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74565,Home Furnishing,Home Furnishing,21031,2015-02-04,"Swayam Cotton Printed Double Bedsheet (2 Pillow Covers, 1 Bedsheet)",73,BDSDV7EF7HDGV2YG,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74565,Home Furnishing,Home Furnishing,21031,2015-02-04,"Salona Bichona Cotton Floral Single Bedsheet (1 Bedsheet, 1 Pillow Cover) ",65,BDSDWZ37NNXNW4ZN,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74565,Home Furnishing,Home Furnishing,21031,2015-02-04,ScorpionV Roman Analog Wall Clock (Shiny Silver) ,65,WCKDZZTZ9Y582PQJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,54660,2015-02-04,Bombay Dyeing Cotton Printed Double Bedsheet,119,BDSDZC6GWAGYH9DJ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,54660,2015-02-04,Nova KS-1303 Weighing Scale,100,WSLEYY5FDSZMSTFR,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,54660,2015-02-04,Dreamscape Cotton Geometric Double Bedsheet,104,BDSDWMT2B42CZW4P,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,54660,2015-02-04,Story @ Home Polycotton Floral Double Bedsheet,106,BDSDZQMXWTAHK553,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
74839,Home Furnishing,Home Furnishing,54660,2015-02-04,Chrome Plastic Cutting Board,107,CTBDZYNYCXMHYPEB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Hardlines,Home Hardlines,76749,2015-02-04,Havells Cubo 40 Watt G9 Looped Pin Halogen Bulb (White),136,BLBEYYSDZYARRTPX,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Furnishing,Home Furnishing,76749,2015-02-04,Fabhomes Combo Bedding Set (Multicolor),122,BEDDZS36FT2HJFCH,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
75028,Home Furnishing,Home Furnishing,76749,2015-02-04,Expressions Polardb Blue Solid Double Blanket (Polyester),142,BLADYZBTTYJZKXZX,9.375,9.375,9.375,9.625,9.625,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.67%,100.00%,96.75%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Home Furnishing,Home Furnishing,21031,2015-02-04,"Home Candy 100% Polyester Door Curtain (Pack of 2, 212 inch in height) ",86,CRNDXWERRGAGFFHB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
76932,Home Furnishing,Home Furnishing,21031,2015-02-04,"Dreamscape Cotton Geometric Single Bedsheet (1 Bedsheet, 1 Pillow Cover) ",63,BDSDX8FERGGRH9C5,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
76932,Home Furnishing,Home Furnishing,21031,2015-02-04,Believe Polyester Hanging Shoe Rack (Red),79,SHKEFZWRA4VR3E5M,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
77584,RPD,Watch,75802,2015-02-04,Maxima Attivo Analog Watch - For Men,189,WATDP5NHMHVUTAYS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
77584,RPD,Watch,75802,2015-02-04,Tommy Hilfiger Maxi Analog Watch,206,WATDXM22HXFZGYRH,9.625,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,2.5,0,2.5,5,No,No,No,94.50%,90.00%,93.38%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,NA,Missing punctuation,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,47,TSHE2RPWERAUSCTA,8.75,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,100.00%,95.63%,0,1,Not engaging ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,48,TSHE2RPW2DNZS8SC,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,Convoluted sentences,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,49,TSHE2RPWRXHKDWHZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,61,TSHE2RPWBUVAGXKY,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,1.25,2.5,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Additional word,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Striped Women's Henley T-Shirt,51,TSHE2RPWNF3H9THC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,51,TSHEYUZ226M4KERS,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,85.00%,92.50%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,54,TSHE2RPWGHW9WFHM,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,53,TSHE2RPW6SVPVSMQ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,51,TSHE2RPW2DG7FB9K,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,63,TSHE2RPWNFWTCHQE,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,50,TSHE2RPWFHTVJRAB,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,50,TSHE2RPWUFJDYGBX,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,50,TSHE2RPWEV5QZS8W,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,85.00%,92.50%,0,2,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,50,TSHE2RPWCQGBQ7BH,9.375,9.375,9.375,8.75,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,94.17%,95.00%,94.38%,0,2,NA,NA,NA,Multiple sentences required rephrasing ,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,49,TSHE2RPWSAZBQYJZ,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,100.00%,96.25%,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,47,TSHE2RPWGTMQ2JTC,9.375,9.375,9.375,9.375,9.375,9.375,10,5,5,5,2.5,1.25,2.5,2.5,5,No,No,No,95.00%,95.00%,95.00%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spelling Mistake,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Not Live,55,TSHE2RPW5ZDF8ZVY,8.75,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,94.17%,90.00%,93.13%,0,2,Not engaging ,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
103,Apparel,Clothing,21031,2015-02-05,Max Printed Women's Round Neck T-Shirt,53,TSHE2RPWFEM2US5J,9.375,9.375,9.375,9.375,9.375,9.375,10,5,2.5,5,2.5,2.5,2.5,2.5,5,No,No,No,95.00%,90.00%,93.75%,0,1,NA,NA,NA,NA,NA,NA,NA,NA,Incorrect sentence structure,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
