BU,Super Category,Category,SubCategory,Vertical,Source,Description Type,Revision Date,Target
HomeAndFurniture,HomeDecor,HomeDecor,FlowerAndVase,ArtificialPlant,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,OtherGardenAndOutdoor,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Planter,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Windchime,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,BirdFeeder,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,WaterFountain,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Vase,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Hammock,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Swing,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,WaterCane,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,OtherGardenAndOutdoor,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Planter,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Windchime,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,BirdFeeder,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,WaterFountain,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Vase,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Hammock,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,Swing,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,GardenAndOutdoor,WaterCane,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardeningTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardeningToolChainsaw,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardenSprayer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GrassTrimmer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,LawnMower,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,PlantContainer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,PlantContainerSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Pruner,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Lopper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Trowel,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardenToolSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardeningTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardeningToolChainsaw,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardenSprayer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GrassTrimmer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,LawnMower,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,PlantContainer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,PlantContainerSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Pruner,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Lopper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,Trowel,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,GardeningTool,GardenToolSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,Handicraft,OtherHandicraft,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,Handicraft,OtherHandicraft,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,SwissKnife,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,OtherHandTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Axe,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Chisel,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ChiselSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Clamp,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,HandToolCrimper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Cutter,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Snip,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Hammer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Handsaw,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Plier,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,MultiUtilityPlier,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,AllenKeySet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriver,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriverSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,SocketSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Wrench,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,HandtoolPowerAndHandToolKit,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,SwissKnife,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,OtherHandTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Axe,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Chisel,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ChiselSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Clamp,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,HandToolCrimper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Cutter,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Snip,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Hammer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Handsaw,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Plier,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,MultiUtilityPlier,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,AllenKeySet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriver,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,ScrewDriverSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,SocketSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,Wrench,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,WrenchSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HandTool,HandtoolPowerAndHandToolKit,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,Lock,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,OtherHardware,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,LatchAndBolt,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,DoorKnocker,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,DoorStopper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,DoorViewer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,Lock,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,OtherHardware,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,LatchAndBolt,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,DoorKnocker,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,DoorStopper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,Hardware,DoorViewer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeDecor,OtherHomeDecor,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeDecor,HomeDecor,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeDecor,OtherHomeDecor,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeDecor,HomeDecor,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,Diffuser,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,OtherHomeFragrance,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,AromaOil,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,AromaOilAndDiffuserSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,IncenseStick,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,Potpourri,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,HandheldAirFreshner,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,Diffuser,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,OtherHomeFragrance,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,AromaOil,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,AromaOilAndDiffuserSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,IncenseStick,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,Potpourri,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeFragrance,HandheldAirFreshner,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,HomeFurnishing,HomeFurnishing,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,HomeFurnishing,HomeFurnishing,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Level,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Caliper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Level,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeImprovementTool,HomeImprovementTool,HomeImprovementTool,Caliper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,OtherHomeUtility,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,BeanBag,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,HandleAndKnob,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,BookEnd,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,JewelleryBox,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,WatchBox,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,MagazineHolder,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,Flag,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,OtherHomeUtility,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,BeanBag,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,HandleAndKnob,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,BookEnd,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,JewelleryBox,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,WatchBox,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,MagazineHolder,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeDecor,HomeDecor,HomeUtility,Flag,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseHold,OtherHouseHold,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseHold,HouseHold,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseHold,OtherHouseHold,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseHold,HouseHold,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,OtherHomeCleaning,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,CleaningCloth,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Duster,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Dustpan,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,CleaningGlove,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Mop,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,CleaningWipe,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,ScrubPad,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,BroomAndBrush,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Dustbin,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,MopSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,OtherHomeCleaning,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,CleaningCloth,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Duster,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Dustpan,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,CleaningGlove,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Mop,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,CleaningWipe,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,ScrubPad,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,BroomAndBrush,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,Dustbin,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,HouseholdCleaning,MopSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,KitchenMat,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Apron,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Coaster,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,KitchenLinenSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Napkin,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,KitchenTableCover,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,TableLinenSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,TablePlacemat,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,TableRunner,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,KitchenMat,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Apron,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Coaster,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,KitchenLinenSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,Napkin,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,KitchenTableCover,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,TableLinenSet,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,TablePlacemat,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HomeFurnishing,HomeFurnishing,Kitchen,TableRunner,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,OtherKitchenConsumableAndDisposable,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,AluminiumFoilAndShrinkWrap,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,FoodContainer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,Plates,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,KitchenSpoon,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,KitchenBowl,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,OtherKitchenConsumableAndDisposable,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,AluminiumFoilAndShrinkWrap,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,FoodContainer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,Plates,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,KitchenSpoon,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenConsumableAndDisposable,KitchenBowl,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenTool,OtherKitchenTool,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenTool,Chopper,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenTool,GraterAndSlicer,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenTool,Peeler,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenTool,Colander,Crowdsourced,SEO Project,2015-01-01,3
HomeAndFurniture,HouseHold,HouseHold,KitchenTool,Sieve,Crowdsourced,SEO Project,2015-01-01,3
